Marca.temporal,Nome.da.praia..Concello,Tipo.de.actualización.que.nos.queres.facer.chegar,Está.avisado.o.112.,Xeolocalización,Por.onde.están.espallados.os.residuos,Quen.está.recollendo.os.residuos.,Como.se.están.a.recoller.os.residuos.,Onde.se.depositan.os.residuos.,Hai.sacos.de.pellets.ou.outro.tipo.de.residuos.,Cantidade.de.residuos,Concello,Imaxe.dos.residuos.no.lugar.ou.da.xornada.de.limpeza,Data.da.Convocatoria,Hora,Lugar.de.encontro,Quen.organiza.a.iniciativa,Contacto,Ligazón,Cartaz,Atopaches.animáis.mortos.,Información.adicional,Imaxes.adicionais,Data,puoj,X.Cantidade.,X.Unidades.,Cantidades,Cantidade.Biosoportes..Fila.2.,Prueba..Pellets.,Prueba..Fila.2.,Número.praia,Provincia,URL.Praia,Coordenadas.Táboa,lat,lon
2024-01-10T20:50:03Z,"Praia da Coviña, Marín",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Marín,NA,2024-01-11T00:00:00Z,09,Praia Coviña,Persoa,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.3511111,-8.749667
2024-01-10T20:51:35Z,"Praia de Area Grande, A Guarda",Hai pellets na praia,Si,"https://www.google.es/maps/place/Praia+de+Area+Grande/@41.9104033,-8.8781955,17.5z/data=!4m14!1m7!3m6!1s0xd25ea8ba0b76ad3:0xc5f23b7c1f220462!2sRestaurante+Area+Grande!8m2!3d41.9106133!4d-8.8763842!16s%2Fg%2F1tdljkyw!3m5!1s0xd25ea8b9ff89cb5:0x1bb3ff011ff67772!8m2!3d41.9104461!4d-8.8768892!16s%2Fg%2F11c1hs89b_?entry=ttu",Area,"Persoas voluntarias, Protección Civil",Con escorredoiros e bolsas,"Non hai contedores específicos,",Non,,A Guarda,https://drive.google.com/open?id=1T6odsuD61fRzlwn8kYXNvhdyJCV--NDA,NA,NA,NA,NA,,NA,NA,Non,"Hemos visto en esa playa concretamente, pero en la playa de Él Molino también han encontrado pellets",NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,41.9104033,-8.8781955
2024-01-10T21:23:40Z,"Praia de O Muiño, A Guarda",Hai pellets na praia,Si,NA,"Area, Entre as algas",Non hai ninguén,NA,"Non hai contedores específicos, O Concello da Guarda non facilitou puntos de recollida pero a Asociación Anabam si",Non,,A Guarda,"https://drive.google.com/open?id=1WNg_Pi-mf5e3XFPesC6At4AB-fUjV5Gg, https://drive.google.com/open?id=1eVwwHx0ZXytr1-LX0elp9ZzW8W4DJJMo",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,41.8736872,-8.8688327
2024-01-10T21:27:42Z,"Praia do Adro, Vigo",A praia está limpa,NA,NA,NA,NA,NA,NA,NA,,Vigo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.225285150000005,-8.755179073022752
2024-01-10T21:28:42Z,"Praia dos Olmos, Vigo",A praia está limpa,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Vigo,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.2376602,-8.7247205
2024-01-10T21:40:03Z,"Praia de Samil, Vigo",Hai pellets na praia,Non teño certeza,"42.2097295, -8.7773672",Area,Persoas voluntarias,Manualmente con guantes y un colador.,Non hai contedores específicos,Non,,Vigo,https://drive.google.com/open?id=1f2sxtX9niLZ7vDnVI4_oQEYj_ZDKbbFJ,NA,NA,NA,NA,,NA,NA,Non,En las noticias TV alcalde de Vigo dice que no hay pellets en las playas de Vigo.,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.2097295,-8.7773672
2024-01-10T21:57:19Z,"Praia de Mexilloeira, O Grove",Convocatoria de xornada de limpeza,NA,"42.4753873, -8.9109301",NA,NA,NA,NA,NA,,O Grove,NA,2024-01-11T00:00:00Z,09,Entrada pasarela madeira,Voluntarias,,NA,NA,NA,Levamos peneira grande e bastante material,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.4753873,-8.9109301
2024-01-10T22:09:41Z,"Praia de Barra, Cangas",Hai pellets na praia,Si,"42.261559, -8.854846",Area,Non hai ninguén,NA,Non hai contedores específicos,Non,,Cangas,https://drive.google.com/open?id=1pqbTgBpDbRRXOh3iZWsfrVSZhPXeHHCW,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.261559,-8.854846
2024-01-10T22:28:47Z,"Praia de O Muiño, A Guarda",A praia está limpa,NA,NA,NA,NA,NA,O domingo día 7/01/24 non advertin presenza de pellets. Os contedores son os habituais Desa praia,NA,,A Guarda,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,41.8736872,-8.8688327
2024-01-10T23:01:57Z,"Praia da Cambra, Ribeira",A praia está limpa,NA,NA,NA,NA,NA,Non hai pellets,NA,,Ribeira,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.5769669,-8.959359870716433
2024-01-10T23:02:35Z,"Praia da Corna, Pobra do Caramiñal",A praia está limpa,NA,NA,NA,NA,NA,Non hai pellets,NA,,Pobra do Caramiñal,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.58413335,-8.942784368500895
2024-01-10T23:35:27Z,"Praia de  Lourido, Poio",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Poio,NA,2024-01-10T00:00:00Z,15,"Praia de Lourido, Pontevedra",Voluntarios,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.42077595,-8.674245594113057
2024-01-10T23:37:41Z,"Praia de Raxó, Poio",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Poio,NA,2024-01-10T00:00:00Z,12,Na mesma praia,Voluntarios,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.403000649999996,-8.753537987790697
2024-01-10T23:38:47Z,"Praia de Xiorto, Poio",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Poio,NA,2024-01-10T00:00:00Z,12,Na mesma praia,Voluntarios,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.402442050000005,-8.756629452493428
2024-01-11T00:03:09Z,"Praia de Portiño de San Pedro, A Coruña",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,2024-01-11T00:00:00Z,16,https://maps.app.goo.gl/g1kKMHFXJ2EJSUYb9,Voluntarios,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.3709703,-8.3959425
2024-01-11T00:05:23Z,"Praia de Ribeira do Prado, Ribeira",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Ribeira,NA,2024-01-13T00:00:00Z,10,Varias praias do concello de Ribeira. Comunicaranse puntos de encontro o venres 12,Greenpeace en colaboración co Concello de Ribeira,,https://docs.google.com/forms/d/e/1FAIpQLSd6Hn-P0PEJ4KGyyL1_Ir31w4rylaShwzMPx82lvHfBkppq8w/viewform,https://drive.google.com/open?id=1g8NARX6Nt8tyusLKZNEzMFGdiIda_Y-y,NA,"POR FAVOR, APÚNTATE SÓ SE VAS PODER ACUDIR EN CASO DE QUE SEXAS CONVOCADA",NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.573608449999995,-9.071996344452888
2024-01-11T00:17:09Z,"Praia de O Castro, Ribeira",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Ribeira,NA,2024-01-11T00:00:00Z,10,Zona da fábrica vella,persoas voluntarias,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.531735350000005,-8.996997131249994
2024-01-11T01:15:51Z,"Praia de Bares, Mañón",Hai pellets na praia,Non teño certeza,"43.7712778, -7.6743333","Area, Rochas",Non hai ninguén,manualmente un a un,Non hai contedores específicos,Non,,Mañon,"https://drive.google.com/open?id=1GFuYf5-mQQpqvfbbiMcl22crbPIk0zxM, https://drive.google.com/open?id=1rFm63QpqVBvadd_rt0ooTzHsw6yrHpYe",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,"43° 46' 16.6238"" N 7° 40' 27.5934"" W",,43.7712778,-7.6743333
2024-01-11T07:12:02Z,"Praia da Madalena, Cedeira",Hai pellets na praia,Non teño certeza,NA,Area,Persoas voluntarias,"Polo de agora non hai persoal organizado, apareceu onte a tarde",NA,Non,,Cedeira,https://drive.google.com/open?id=1c1GhjpyhGzOnI_yY_Dzwbm1DejUVi14a,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.6542367,-8.05198829907274
2024-01-11T10:08:48Z,"Praia de Broña, Outes",A praia está limpa,NA,NA,NA,NA,NA,O Concello puxo contedores específicos,NA,,Outes,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.80132515,-8.928174506184206
2024-01-11T10:50:04Z,"Praia de San Amaro, A Coruña",Hai pellets na praia,Si,"43,3817694, -8,3969601","Area, Entre as algas",Non hai ninguén,NA,Non hai contedores específicos,Non,,A Coruña,"https://drive.google.com/open?id=1HN-c2LVc3EFrK8g8Qf4iSwILjj7VwG-z, https://drive.google.com/open?id=1_0Q08z8QepU7gb8e7KXIm64bSEf6Oy6f",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.3817694,-8.3969601
2024-01-11T11:43:46Z,"Praia de Simprón, Carnota",Hai pellets na praia,Non teño certeza,"https://www.google.es/maps/search/+Praia+Ximpr%C3%B3n,Carnota/@42.7964815,-9.1445142,18z/data=!3m1!4b1?entry=ttu","Area, Na auga",Non hai ninguén,NA,Non hai contedores específicos,Non,,Carnota,https://drive.google.com/open?id=1s7jJWHL9nTlw2bgIUfrhyqQKZOdrM2kc,NA,NA,NA,NA,,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.7964815,-9.1445142
2024-01-11T11:56:07Z,"Praia de Espineiro, Muxia",Hai pellets na praia,Si,"https://www.google.es/maps/place/Praia+Espi%C3%B1eirido/@43.1002488,-9.2095387,257m/data=!3m1!1e3!4m6!3m5!1s0xd293542fe07129f:0xa5d135c2cb23a685!8m2!3d43.1002988!4d-9.2087705!16s%2Fg%2F11xh737m7?entry=ttu",Area,Persoas voluntarias,"Cubos, coadores e auga",Non hai contedores específicos,Non,,Muxía,https://drive.google.com/open?id=1RnrDGO5WurD0eROnN1GAuBDUAhrUZkpk,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.1002488,-9.2095387
2024-01-11T12:07:47Z,"Praia de Pozo, Porto do Son",A praia está limpa,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Porto do Son,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.755465650000005,-8.951374625856666
2024-01-11T12:29:00Z,"Praia das Gaivotas, Porto do Son",Xa non hai (a praia quedaba limpa cando se encheu o formulario),Non teño certeza,"42.7668462, -8.9605184",Area,Non hai ninguén,NA,Non hai contedores específicos,Non,,Porto do Son,https://drive.google.com/open?id=19v1hHOzfVKCFMYHeTf1icx_iazv1QedL,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,Praia das Gaivotas,,42.7668462,-8.9605184
2024-01-11T12:43:35Z,"Praia do Vilar, Ribeira",Hai pellets na praia,Si,"42.5529230, -9.0296860","Area, Entre as algas","Persoas voluntarias, Tragsa",Pola mañán habían operarios de Tragsa na zona de Anguieiros e cerca da Ladeira. Fumos 2 persoas voluntarias a recoller na zona do Vilar. Recollemos pellets a man e retiramos nun capacho por flotación.,O Concello puxo contedores específicos,Non,,Ribeira,https://drive.google.com/open?id=1A3cKDW8-NqxWR_JYzihz0pVsiMJXy8xV,NA,NA,NA,NA,,NA,NA,Si,"Atopamos un golfiño morto pero non notificamos porque o vixiante do parque díxonos que xa estaba o tanto para a súa retirada, pero que non tiña claro de si igual o levaban xa os de Tragsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.552923,-9.029686
2024-01-11T13:24:09Z,"Praia da Madalena, Cedeira",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Cedeira,NA,2024-01-14T00:00:00Z,11,Praia Da Madalena,voluntarios,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.6542367,-8.05198829907274
2024-01-11T13:54:01Z,"Praia de Baleo, Valdoviño",Hai pellets na praia,Si,"https://www.google.com/maps/place/Baleo+Beach,+Valdovi%C3%B1o,+La+Coru%C3%B1a/data=!4m2!3m1!1s0xd2de7db607f8afb:0xeb15fbbbc9d6a3e?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDEYACDXggMqEjQ3MDY4NjE1LCw0NzA3NTkxNUICRVM%3D","Area, Rochas",Persoas voluntarias,Recolledores de mano,Non hai contedores específicos,Non,,Valdoviño,"https://drive.google.com/open?id=1IgH-OygrHdxd2DMx7gkLaeqWKz_r-agz, https://drive.google.com/open?id=1BB5j_SlAnfYvj29pcEpXqVIp3w5Pf76z",NA,NA,NA,NA,,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,NA,NA
2024-01-11T14:47:20Z,"Praia de Seráns, Porto do Son",Hai pellets na praia,Non teño certeza,"42.6140465, -9.0592272","Area, Rochas",Persoas voluntarias,Coador,Non hai contedores específicos,Non,,Porto do Son,"https://drive.google.com/open?id=1wENwuZVB8k49b4hfbz49UlTYoJySPq8x, https://drive.google.com/open?id=1jlC73oSR8tVXpqtcUT4nJS826n5_olAj",NA,NA,NA,NA,,NA,NA,Non,"Cala entre a praia de Espiñeirido e Seráns, Porto do Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.6140465,-9.0592272
2024-01-11T14:50:40Z,"Praia Da Catía, Porto do Son",Hai pellets na praia,Non,"https://www.google.com/maps/place/JW9R%2BCJ2,+Ser%C3%A1ns,+15994+Porto+do+Son,+A+Coru%C3%B1a/@42.6185164,-9.0610593,17z/data=!3m1!4b1!4m5!3m4!1s0xd2f30e40048189f:0x2e48ec75b15eb71b!8m2!3d42.6185125!4d-9.0584844?entry=ttu",Area,Non hai ninguén,NA,Non hai contedores específicos,Non,,Porto do Son,"https://drive.google.com/open?id=1i8QVvJtkevf20eT3o309zLfVxcT3NxXX, https://drive.google.com/open?id=1M90OJU21rXOtzOeVt9olzY9rDj_tLGO4",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,15994,NA
2024-01-11T14:52:29Z,"Praia a Tasca, Ribeira",Hai pellets na praia,Non teño certeza,"https://www.google.com/maps/place/42.523435,-9.013339/data=!4m6!3m5!1s0!7e2!8m2!3d42.523435!4d-9.0133391?utm_source=mstt_1&entry=gps&coh=192487&g_ep=CAESCjExLjEwOS4xMDEYACDXggMqJDQ3MDY4NjE1LCw5NDIwMDUyOSw0NzA3NTkxNSw0NzA4NDM5M0ICRVM%3D",Entre as algas,Persoas voluntarias,Con pequena escoba/un abun/por flotación,O Concello puxo contedores específicos,Non,,Ribeira,https://drive.google.com/open?id=1wrLBdN0khL9bbo-IMi5Ta0v8sGPs4w8D,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.523435,-9.013339
2024-01-11T15:14:06Z,"Praia de Area, Viveiro",A praia está limpa,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Viveiro,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lugo,NA,,43.691558900000004,-7.578128239809228
2024-01-11T15:17:07Z,"Praia do Dique, Porto do Son",Hai pellets na praia,Non teño certeza,"42.68509588601461, -9.028200206104987","Area, Rochas, Entre as algas, Na auga",Non hai ninguén,NA,Non hai contedores específicos,Non,,Porto do Son,"https://drive.google.com/open?id=1bQ4eYiYxBAxGFM4hIisfHv2CUo967GEL, https://drive.google.com/open?id=1_w6PSgfvl9ClklqRiCldaVVWzDOp_4av, https://drive.google.com/open?id=1_N9ca9d3RI9trPDVR8tKi3kUGhkOiVXf, https://drive.google.com/open?id=10hyM077OW3-f0Zx0XXIlSCHs7VOfvs4w, https://drive.google.com/open?id=1Y9pIFXT1c4XL1G8XlIvXCv4Yo_e8m975",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.68509588601461,-9.028200206104987
2024-01-11T15:30:06Z,"Praia de Aguete, Marín",A praia está limpa,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Marín,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.375480499999995,-8.730084176759789
2024-01-11T15:31:03Z,"Praia de Loira, Marín",A praia está limpa,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Marín,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.368497000000005,-8.740067690953085
2024-01-11T15:37:13Z,"Praia de Pozo, Porto do Son",Hai pellets na praia,Non teño certeza,NA,Entre as algas,Persoas voluntarias,"A man, botandoos logo nun cubo con auga para seleccionalos",Non hai contedores específicos,Non,,Porto do Son,"https://drive.google.com/open?id=1tIOWrOuCZClSdBrGLOB7z2BCyGF42vHi, https://drive.google.com/open?id=1sdON1k99SN35LZcZ2oMVLArwSs6u42ot",NA,NA,NA,NA,,NA,NA,Non,"Praia do pozo pequeno, Porto do Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.755465650000005,-8.951374625856666
2024-01-11T15:45:40Z,"Praia de Arnelas - Montafonte, Carballo",Hai pellets na praia,Non,"42.9425465,-9.28494",Area,Non hai ninguén,"Manualmente, con capachos e coadores",Non hai contedores específicos,Non,,Carballo,https://drive.google.com/open?id=1FOeyjLDr81zCEqgMT6bXeNlMhNCxvOET,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.9425465,-9.28494
2024-01-11T15:53:45Z,"Praia da Areosa, Viana o Castelo",Hai pellets na praia,Si,"41,7213273, -8,8671165",Area,Non hai ninguén,NA,Non hai contedores específicos,Non,,Viana do Castelo,https://drive.google.com/open?id=1EYNP54mNjGYl8n1xZMmIk6R85t-9_T9T,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Viana o Castelo,NA,,41.7213273,-8.8671165
2024-01-11T16:04:22Z,"Praia de Area Pequeno, Malpica de Bergantinos",Hai pellets na praia,Non teño certeza,"43.323237,-8.815353",Area,Non hai ninguén,NA,Non hai contedores específicos,Non,,Malpica de Bergantiños,"https://drive.google.com/open?id=1KV5WaD6hVvVfM2LtjiwmWGemzJyD3yQG, https://drive.google.com/open?id=1kmbWI65C7G7Cl2-MOQx6OrqLoi1AAkM8, https://drive.google.com/open?id=1QRhuHnPaW3g8lqMKQd7_IUrjk3PpZq73",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,FALSE,NA,,43.323237,-8.815353
2024-01-11T17:05:04Z,"Playa de Sonabia, Liendo",Hai pellets na praia,Si,"https://www.google.com/maps/place/Playa+de+Sonabia,+39798+Liendo,+Cantabria/data=!4m2!3m1!1s0xd4eeda1116ff627:0x3de5e990401b1e67?utm_source=mstt_1&entry=gps&lucs=47068615,,47075915&g_ep=CAESCjExLjEwOS4xMDEYACCIJyoSNDcwNjg2MTUsLDQ3MDc1OTE1QgJFUw%3D%3D",Area,Persoas voluntarias,A mano. Uno a uno.,"Non hai contedores específicos, Como son pocos, los vamos guardando.",Non,,Liendo,https://drive.google.com/open?id=1VJ9KPJcRNwHQXE0MXRtlwIUt6KxbZI2R,NA,NA,NA,NA,,NA,NA,Non,Foto: Mi pueblo limpio,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Cantabria,NA,,39798,NA
2024-01-11T17:44:06Z,"Coido das Margaridas, Muxia",Hai pellets na praia,Non teño certeza,"43.095693, -9.221538","Area, Rochas",Non hai ninguén,Que eu saiba non se recolleron pellets en dita praia desde a aparición.,Non hai contedores específicos,Si,,Muxía,https://drive.google.com/open?id=1ZxR_eErtSSgX-esxZEmrtcwCzpaGIeZw,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.095693,-9.221538
2024-01-11T18:04:42Z,"Praia da Madorra, Nigrán",Convocatoria de xornada de limpeza,NA,"42.1457059, -8.8263761",NA,NA,NA,NA,NA,,Nigrán,NA,2024-01-11T00:00:00Z,16,"Praia da modorra, Nigrán",Prado Surf,,NA,https://drive.google.com/open?id=17qG9F4CIaxHONF9C4wxFpLxiQ3V8tksh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,Playa de Madorra,,42.1457059,-8.8263761
2024-01-11T18:09:53Z,"Praia de Orzán, A Coruña",Convocatoria de xornada de limpeza,NA,"43.3726871, -8.4034396",NA,NA,NA,NA,NA,,A Coruña,NA,2024-01-13T00:00:00Z,11,"""Nos reuniremos a las 11:00 en la rampa que baja a la playa en frente de WE.""",WE sustainability,,https://docs.google.com/forms/d/e/1FAIpQLSfKNyUMHf5B4RC1cPW3r1hfuQ2K-NIsOuR55sRWabuBD0YOYA/viewform,NA,NA,Reservar a praza a través do formulario,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.3726871,-8.4034396
2024-01-11T18:32:07Z,"Praia de Aguete, Marín",A praia está limpa,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Marín,NA,NA,NA,NA,NA,,NA,NA,Non,Loira tamén sen peletres,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.375480499999995,-8.730084176759789
2024-01-11T18:35:17Z,"Praia de Mañons, Boiro",A praia está limpa,NA,"42.630413,-8.850974",NA,NA,NA,Non hai contedores específicos,NA,,Boiro,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.630413,-8.850974
2024-01-11T19:13:16Z,"Praia de Castro de Baroña, Porto do Son",Hai pellets na praia,Non teño certeza,"42.69188604609707, -9.027583696295999","Area, Na auga","Non sei quen son, En la parte de la calita donde están los castros había gente con chalecos naranjas no sé si recogieron o estuvieron mirandopero en la playa no hubo nadie.",NA,Non hai contedores específicos,Non,,Porto do Son,"https://drive.google.com/open?id=1lHbiBh7OZDseI6pVHs5IL8tozioprmbw, https://drive.google.com/open?id=1-Y6j4KoYBDcHjZpc1i3XJOeXTTkKe61i, https://drive.google.com/open?id=1y_Y3pSGPUWnvPyC6aQkWjEN-eKbE8-XW, https://drive.google.com/open?id=12x2upZqKWa9UnbtCfMwkI4zLyyh5XWUa",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.69188604609707,-9.027583696295999
2024-01-11T19:42:10Z,"Praia de Gradín, Illa de Arousa",Hai pellets na praia,Si,"42,5532885, -8,8712534",Entre as algas,Non hai ninguén,NA,Non hai contedores específicos,Non,,Illa de Arousa,https://drive.google.com/open?id=1nZ7hAxfu1b3sIMqi1qIEE9A2gTL1ffM1,NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pontevedra,NA,,42.5532885,-8.8712534
2024-01-11T20:17:19Z,"Praia de As Furnas, Porto do Son",Hai pellets na praia,Si,"42.6431559,-9.0588934","Area, Rochas",Persoas voluntarias,Manualmente con luvas e coadores,A carón dos contedores do campo de fútbol. O 112 non facilitou outro lugar onde depositalos apesar de chanar varias veces,Non,,Porto do Son,"https://drive.google.com/open?id=1N0dVfYaoXlzUz2U88hiitwUWJV7RAZut, https://drive.google.com/open?id=102pomShJP8W8V57HU1kQSSLD8qYy_yXf, https://drive.google.com/open?id=1TAxe1_KAG6M37hNs6SKc0oxKXw9Gi4qp",NA,NA,NA,NA,,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,42.643155899999996,-9.0588934
2024-01-11T20:19:00Z,"Praia de Morazón, Sada",Xa non hai (a praia quedaba limpa cando se encheu o formulario),Si,"https://www.google.com/maps/place/Playa+de+Moraz%C3%B3n/@43.3646629,-8.2530308,17z/data=!3m1!4b1!4m6!3m5!1s0xd2e71bbc45ceacd:0xe452122440fc1f18!8m2!3d43.364659!4d-8.2504559!16s%2Fg%2F11f2lnc3n7?hl=es-ES&entry=ttu","Area, Rochas",Persoas voluntarias,"Escoba, recogedor, colador y balde de agua",O Concello puxo contedores específicos,Non,,Sada,"https://drive.google.com/open?id=1S-jmIO0T-2Nx0eevsuPgCQYAKv6NAEK8, https://drive.google.com/open?id=1AUBvknb4nOBPMnL5KRhrSWvSFt1jx3eE, https://drive.google.com/open?id=17znbGarhmPopk5NfL9g3jo-E_dg5X35_",NA,NA,NA,NA,,NA,NA,Non,Necesitamos que se cambie la normativa para la circulación por mar de estas mercancías tan peligrosas,NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.3646629,-8.2530308
2024-01-11T20:25:01Z,"Praia de Frouxeira, Valdoviño",Hai pellets na praia,Non teño certeza,NA,"Area, Entre as algas",Non hai ninguén,"Eu fun con unha tina, e un colador.","Non vin nada pola zona, teñoos gardados nunha bolsa para tiralos adecuadamente cando encontre onde",Non,,Valdoviño,https://drive.google.com/open?id=1EljCOqwTn35XN1puSWQNiQDPHACBZ2dW,NA,NA,NA,NA,,NA,NA,Si,"O animal que encontrei morto era unha rata, pero non sei se foi a causa dos pellets",NA,NA,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,,43.6068643,-8.143537
